subject_id,rt,pair,target_index,t,is_predictable,subject_condition
55,1080,1,1,39,0,1
55,1148,1,2,39,1,1
55,1010,1,1,40,0,1
55,1050,1,2,40,1,1
55,1014,1,1,41,0,1
55,1574,1,2,41,1,1
55,1156,1,1,42,0,1
55,1142,1,2,42,1,1
55,1669,1,1,43,0,1
55,1469,1,2,43,1,1
55,974,1,1,44,0,1
55,1295,1,2,44,1,1
55,1021,1,1,45,0,1
55,1169,1,2,45,1,1
55,1036,1,1,46,0,1
55,1362,1,2,46,1,1
55,1973,1,1,47,0,1
55,1068,1,2,47,1,1
55,1149,1,1,48,0,1
55,1321,1,2,48,1,1
55,1010,1,1,49,0,1
55,1719,1,2,49,1,1
55,1142,1,1,50,0,1
55,1137,1,2,50,1,1
55,1039,1,1,51,0,1
55,1328,1,2,51,1,1
55,1004,1,1,52,0,1
55,1418,1,2,52,1,1
55,987,1,1,53,0,1
55,1351,1,2,53,1,1
55,1126,1,1,54,0,1
55,1320,1,2,54,1,1
55,1015,1,1,55,0,1
55,1302,1,2,55,1,1
55,1567,1,1,56,0,1
55,1130,1,2,56,1,1
55,1536,1,1,57,0,1
55,1392,1,2,57,1,1
55,1162,1,1,58,0,1
55,1202,1,2,58,1,1
55,1244,1,1,59,0,1
55,1345,1,2,59,1,1
55,1473,1,1,60,0,1
55,1315,1,2,60,1,1
55,1017,1,1,61,0,1
55,1177,1,2,61,1,1
55,1076,1,1,62,0,1
55,1190,1,2,62,1,1
55,1011,1,1,63,0,1
55,959,1,2,63,1,1
55,1340,1,1,64,0,1
55,1470,1,2,64,1,1
55,1236,1,1,65,0,1
55,1548,1,2,65,1,1
55,691,1,1,66,0,1
55,1031,1,2,66,1,1
55,1302,1,1,67,0,1
55,1129,1,1,68,0,1
55,1213,1,2,68,1,1
55,1080,1,1,69,0,1
55,1277,1,2,69,1,1
55,1264,1,1,70,0,1
55,685,1,1,71,0,1
55,1036,1,1,72,0,1
55,1086,1,2,72,1,1
229,843,1,1,1,0,2
229,1115,1,2,1,1,2
229,860,1,1,2,0,2
229,956,1,2,2,1,2
229,930,1,1,3,0,2
229,1042,1,2,3,1,2
229,1254,1,1,4,0,2
229,1210,1,2,4,1,2
229,1129,1,1,5,0,2
229,1071,1,2,5,1,2
229,866,1,1,6,0,2
229,910,1,2,6,1,2
229,846,1,1,7,0,2
229,934,1,2,7,1,2
229,908,1,1,8,0,2
229,811,1,2,8,1,2
229,917,1,1,9,0,2
229,814,1,1,10,0,2
229,914,1,2,10,1,2
229,867,1,1,11,0,2
229,1041,1,2,11,1,2
229,957,1,1,12,0,2
229,1049,1,2,12,1,2
229,1349,1,1,13,0,2
229,913,1,2,13,1,2
229,984,1,1,14,0,2
229,802,1,2,14,1,2
229,936,1,1,15,0,2
229,942,1,2,15,1,2
229,910,1,1,16,0,2
229,795,1,2,16,1,2
229,859,1,1,17,0,2
229,900,1,2,17,1,2
229,833,1,1,18,0,2
229,903,1,2,18,1,2
229,838,1,1,19,0,2
229,1012,1,2,19,1,2
229,1013,1,1,20,0,2
229,1338,1,2,20,1,2
229,905,1,1,21,0,2
229,945,1,2,21,1,2
229,1004,1,1,22,0,2
229,949,1,2,22,1,2
229,844,1,1,23,0,2
229,217,1,2,23,1,2
229,885,1,1,24,0,2
229,1043,1,2,24,1,2
229,1075,1,1,25,0,2
229,852,1,2,25,1,2
229,938,1,1,26,0,2
229,969,1,2,26,1,2
229,1002,1,1,27,0,2
229,297,1,2,27,1,2
229,978,1,1,28,0,2
229,908,1,2,28,1,2
229,833,1,1,29,0,2
229,891,1,2,29,1,2
229,821,1,1,30,0,2
229,1187,1,2,30,1,2
229,758,1,1,31,0,2
229,1284,1,2,31,1,2
229,878,1,1,32,0,2
229,1004,1,2,32,1,2
229,859,1,1,33,0,2
229,829,1,2,33,1,2
229,938,1,1,34,0,2
229,1105,1,2,34,1,2
229,747,1,1,35,0,2
229,867,1,2,35,1,2
229,775,1,1,36,0,2
229,962,1,2,36,1,2
229,986,1,1,37,0,2
229,968,1,2,37,1,2
229,816,1,1,38,0,2
229,967,1,2,38,1,2
229,856,1,1,39,0,2
229,1216,1,2,39,1,2
229,960,1,1,40,0,2
229,847,1,2,40,1,2
229,781,1,1,41,0,2
229,1123,1,2,41,1,2
229,895,1,1,42,0,2
229,824,1,2,42,1,2
229,767,1,1,43,0,2
229,335,1,2,43,1,2
229,887,1,1,44,0,2
229,892,1,2,44,1,2
229,1526,1,1,45,0,2
229,304,1,2,45,1,2
229,778,1,1,46,0,2
229,41,1,2,46,1,2
229,821,1,1,47,0,2
229,851,1,2,47,1,2
229,794,1,1,48,0,2
229,747,1,2,48,1,2
229,1309,1,1,49,0,2
229,885,1,2,49,1,2
229,834,1,1,50,0,2
229,871,1,2,50,1,2
229,792,1,1,51,0,2
229,113,1,2,51,1,2
229,810,1,1,52,0,2
229,922,1,2,52,1,2
229,830,1,1,53,0,2
229,139,1,2,53,1,2
229,887,1,2,54,1,2
229,864,1,1,55,0,2
229,160,1,2,55,1,2
229,842,1,1,56,0,2
229,909,1,2,56,1,2
229,957,1,1,57,0,2
229,220,1,2,57,1,2
229,813,1,1,58,0,2
229,1055,1,2,58,1,2
229,900,1,1,59,0,2
229,64,1,2,59,1,2
229,891,1,1,60,0,2
229,96,1,2,60,1,2
229,782,1,1,61,0,2
229,816,1,2,61,1,2
229,787,1,1,62,0,2
229,849,1,2,62,1,2
229,878,1,1,63,0,2
229,242,1,2,63,1,2
229,684,1,1,64,0,2
229,75,1,2,64,1,2
229,793,1,1,65,0,2
229,881,1,2,65,1,2
229,896,1,1,66,0,2
229,66,1,2,66,1,2
229,519,1,1,67,0,2
229,169,1,2,67,1,2
229,770,1,1,68,0,2
229,528,1,2,68,1,2
229,772,1,1,69,0,2
229,892,1,2,69,1,2
229,455,1,1,70,0,2
229,130,1,2,70,1,2
229,382,1,1,71,0,2
229,45,1,2,71,1,2
229,824,1,1,72,0,2
229,135,1,2,72,1,2
245,1142,1,1,1,0,3
245,1050,1,2,1,1,3
245,1085,1,1,2,0,3
245,989,1,2,2,1,3
245,985,1,1,3,0,3
245,883,1,2,3,1,3
245,1027,1,1,4,0,3
245,906,1,2,4,1,3
245,1022,1,1,5,0,3
245,853,1,2,5,1,3
245,1287,1,1,6,0,3
245,822,1,2,6,1,3
245,798,1,2,7,1,3
245,1161,1,1,8,0,3
245,898,1,2,8,1,3
245,1123,1,1,9,0,3
245,711,1,2,9,1,3
245,1133,1,1,10,0,3
245,1085,1,2,10,1,3
245,893,1,1,11,0,3
245,806,1,2,11,1,3
245,933,1,1,12,0,3
245,760,1,2,12,1,3
245,1053,1,1,13,0,3
245,760,1,2,13,1,3
245,974,1,1,14,0,3
245,862,1,2,14,1,3
245,875,1,1,15,0,3
245,751,1,2,15,1,3
245,919,1,1,16,0,3
245,724,1,2,16,1,3
245,1004,1,1,17,0,3
245,758,1,2,17,1,3
245,1029,1,1,18,0,3
245,843,1,2,18,1,3
245,851,1,1,19,0,3
245,841,1,2,19,1,3
245,965,1,1,20,0,3
245,863,1,2,20,1,3
245,1028,1,1,21,0,3
245,687,1,2,21,1,3
245,943,1,1,22,0,3
245,835,1,2,22,1,3
245,948,1,1,23,0,3
245,802,1,2,23,1,3
245,919,1,1,24,0,3
245,1023,1,2,24,1,3
245,943,1,1,25,0,3
245,1460,1,2,25,1,3
245,1169,1,1,26,0,3
245,942,1,2,26,1,3
245,1200,1,1,27,0,3
245,993,1,2,27,1,3
245,1016,1,1,28,0,3
245,935,1,2,28,1,3
245,995,1,1,29,0,3
245,781,1,2,29,1,3
245,1503,1,1,30,0,3
245,779,1,2,30,1,3
245,1087,1,1,31,0,3
245,794,1,2,31,1,3
245,1056,1,1,32,0,3
245,720,1,2,32,1,3
245,929,1,1,33,0,3
245,886,1,2,33,1,3
245,928,1,1,34,0,3
245,907,1,2,34,1,3
245,1054,1,1,35,0,3
245,765,1,2,35,1,3
245,1004,1,1,36,0,3
245,1059,1,2,36,1,3
245,942,1,1,37,0,3
245,908,1,2,37,1,3
245,979,1,1,38,0,3
245,708,1,2,38,1,3
245,1118,1,1,39,0,3
245,718,1,2,39,1,3
245,852,1,1,40,0,3
245,820,1,2,40,1,3
245,810,1,1,41,0,3
245,729,1,2,41,1,3
245,1228,1,1,42,0,3
245,824,1,2,42,1,3
245,871,1,1,43,0,3
245,905,1,2,43,1,3
245,1153,1,1,44,0,3
245,705,1,2,44,1,3
245,873,1,1,45,0,3
245,733,1,2,45,1,3
245,970,1,1,46,0,3
245,871,1,2,46,1,3
245,821,1,1,47,0,3
245,868,1,2,47,1,3
245,934,1,1,48,0,3
245,833,1,2,48,1,3
245,965,1,1,49,0,3
245,1319,1,2,49,1,3
245,816,1,1,50,0,3
245,902,1,2,50,1,3
245,1011,1,1,51,0,3
245,875,1,2,51,1,3
245,888,1,1,52,0,3
245,793,1,2,52,1,3
245,944,1,1,53,0,3
245,858,1,2,53,1,3
245,985,1,1,54,0,3
245,820,1,2,54,1,3
245,911,1,1,55,0,3
245,764,1,2,55,1,3
245,1144,1,1,56,0,3
245,728,1,2,56,1,3
245,1231,1,1,57,0,3
245,1136,1,2,57,1,3
245,921,1,1,58,0,3
245,745,1,2,58,1,3
245,1015,1,1,59,0,3
245,716,1,2,59,1,3
245,827,1,1,60,0,3
245,705,1,2,60,1,3
245,964,1,1,61,0,3
245,727,1,2,61,1,3
245,1022,1,1,62,0,3
245,806,1,2,62,1,3
245,958,1,1,63,0,3
245,753,1,2,63,1,3
245,874,1,1,64,0,3
245,780,1,2,64,1,3
245,908,1,1,65,0,3
245,974,1,2,65,1,3
245,928,1,1,66,0,3
245,905,1,2,66,1,3
245,1068,1,1,67,0,3
245,846,1,2,67,1,3
245,963,1,1,68,0,3
245,753,1,2,68,1,3
245,912,1,1,69,0,3
245,1133,1,2,69,1,3
245,981,1,1,70,0,3
245,788,1,2,70,1,3
245,1174,1,1,71,0,3
245,749,1,2,71,1,3
245,868,1,1,72,0,3
245,1038,1,2,72,1,3
11,1275,1,1,1,0,1
11,1371,1,2,1,1,1
11,1006,1,1,2,0,1
11,1250,1,2,2,1,1
11,1071,1,1,3,0,1
11,1398,1,2,3,1,1
11,1000,1,1,4,0,1
11,1109,1,2,4,1,1
11,936,1,1,5,0,1
11,968,1,2,5,1,1
11,1003,1,1,6,0,1
11,1100,1,2,6,1,1
11,1023,1,1,7,0,1
11,1650,1,2,7,1,1
11,938,1,1,8,0,1
11,1096,1,2,8,1,1
11,1000,1,1,9,0,1
11,1083,1,2,9,1,1
11,901,1,1,10,0,1
11,1041,1,2,10,1,1
11,890,1,1,11,0,1
11,1049,1,2,11,1,1
11,900,1,1,12,0,1
11,1081,1,2,12,1,1
11,826,1,1,13,0,1
11,1095,1,2,13,1,1
11,883,1,1,14,0,1
11,968,1,2,14,1,1
11,1202,1,1,15,0,1
11,1307,1,2,15,1,1
11,1216,1,1,16,0,1
11,1091,1,2,16,1,1
11,1783,1,1,17,0,1
11,1383,1,2,17,1,1
11,970,1,1,18,0,1
11,1032,1,2,18,1,1
11,932,1,1,19,0,1
11,1032,1,2,19,1,1
11,901,1,1,20,0,1
11,991,1,2,20,1,1
11,924,1,1,21,0,1
11,1084,1,2,21,1,1
11,1009,1,1,22,0,1
11,1124,1,2,22,1,1
11,937,1,1,23,0,1
11,1048,1,2,23,1,1
11,859,1,1,24,0,1
11,997,1,2,24,1,1
11,990,1,1,25,0,1
11,1131,1,2,25,1,1
11,1055,1,1,26,0,1
11,1116,1,2,26,1,1
11,920,1,1,27,0,1
11,1005,1,2,27,1,1
11,865,1,1,28,0,1
11,1025,1,2,28,1,1
11,847,1,1,29,0,1
11,1119,1,2,29,1,1
11,866,1,1,30,0,1
11,1110,1,2,30,1,1
11,889,1,1,31,0,1
11,975,1,2,31,1,1
11,896,1,1,32,0,1
11,1083,1,2,32,1,1
11,916,1,1,33,0,1
11,1216,1,2,33,1,1
11,773,1,1,34,0,1
11,885,1,2,34,1,1
11,750,1,1,35,0,1
11,965,1,2,35,1,1
11,849,1,1,36,0,1
11,1023,1,2,36,1,1
11,820,1,1,37,0,1
11,1116,1,2,37,1,1
11,852,1,1,38,0,1
11,1079,1,2,38,1,1
11,856,1,2,39,1,1
11,805,1,1,40,0,1
11,954,1,2,40,1,1
11,712,1,1,41,0,1
11,970,1,2,41,1,1
11,873,1,1,42,0,1
11,1006,1,2,42,1,1
11,721,1,1,43,0,1
11,1014,1,2,43,1,1
11,773,1,1,44,0,1
11,931,1,2,44,1,1
11,651,1,1,45,0,1
11,904,1,2,45,1,1
11,860,1,1,46,0,1
11,951,1,2,46,1,1
11,904,1,1,47,0,1
11,990,1,2,47,1,1
11,742,1,1,48,0,1
11,951,1,2,48,1,1
11,801,1,1,49,0,1
11,971,1,2,49,1,1
11,687,1,1,50,0,1
11,864,1,2,50,1,1
11,829,1,1,51,0,1
11,900,1,2,51,1,1
11,818,1,1,52,0,1
11,934,1,2,52,1,1
11,691,1,1,53,0,1
11,981,1,2,53,1,1
11,894,1,1,54,0,1
11,965,1,2,54,1,1
11,788,1,1,55,0,1
11,609,1,2,55,1,1
11,769,1,1,56,0,1
11,931,1,2,56,1,1
11,771,1,1,57,0,1
11,949,1,2,57,1,1
11,955,1,1,58,0,1
11,602,1,2,58,1,1
11,918,1,1,59,0,1
11,1005,1,2,59,1,1
11,752,1,1,60,0,1
11,648,1,2,60,1,1
11,868,1,1,61,0,1
11,404,1,2,61,1,1
11,882,1,1,62,0,1
11,542,1,2,62,1,1
11,818,1,1,63,0,1
11,546,1,2,63,1,1
11,899,1,1,64,0,1
11,1272,1,2,64,1,1
11,822,1,1,65,0,1
11,416,1,2,65,1,1
11,983,1,1,66,0,1
11,452,1,2,66,1,1
11,903,1,1,67,0,1
11,507,1,2,67,1,1
11,773,1,1,68,0,1
11,889,1,2,68,1,1
11,858,1,1,69,0,1
11,372,1,2,69,1,1
11,691,1,1,70,0,1
11,383,1,2,70,1,1
11,882,1,1,71,0,1
11,1001,1,2,71,1,1
11,843,1,1,72,0,1
11,976,1,2,72,1,1
171,1230,1,1,1,0,2
171,1392,1,2,1,1,2
171,1307,1,1,2,0,2
171,1107,1,2,2,1,2
171,1050,1,1,3,0,2
171,1109,1,2,3,1,2
171,1081,1,1,4,0,2
171,1028,1,2,4,1,2
171,1118,1,1,5,0,2
171,1130,1,2,5,1,2
171,1012,1,1,6,0,2
171,1006,1,2,6,1,2
171,1027,1,1,7,0,2
171,982,1,2,7,1,2
171,1013,1,1,8,0,2
171,1101,1,2,8,1,2
171,925,1,1,9,0,2
171,1000,1,2,9,1,2
171,962,1,1,10,0,2
171,954,1,2,10,1,2
171,1059,1,1,11,0,2
171,1142,1,2,11,1,2
171,1078,1,1,12,0,2
171,1069,1,2,12,1,2
171,945,1,1,13,0,2
171,961,1,1,14,0,2
171,971,1,2,14,1,2
171,956,1,1,15,0,2
171,967,1,2,15,1,2
171,984,1,1,16,0,2
171,932,1,2,16,1,2
171,960,1,1,17,0,2
171,1057,1,2,17,1,2
171,1006,1,1,18,0,2
171,894,1,2,18,1,2
171,917,1,1,19,0,2
171,991,1,2,19,1,2
171,1076,1,1,20,0,2
171,951,1,2,20,1,2
171,889,1,1,21,0,2
171,1035,1,2,21,1,2
171,841,1,1,22,0,2
171,1185,1,2,22,1,2
171,876,1,1,23,0,2
171,1054,1,2,23,1,2
171,890,1,1,24,0,2
171,1004,1,2,24,1,2
171,1070,1,1,25,0,2
171,869,1,2,25,1,2
171,1016,1,1,26,0,2
171,995,1,2,26,1,2
171,913,1,1,27,0,2
171,970,1,2,27,1,2
171,974,1,1,28,0,2
171,1024,1,2,28,1,2
171,933,1,1,29,0,2
171,1015,1,2,29,1,2
171,889,1,1,30,0,2
171,938,1,2,30,1,2
171,893,1,1,31,0,2
171,992,1,2,31,1,2
171,953,1,1,32,0,2
171,929,1,2,32,1,2
171,910,1,1,33,0,2
171,976,1,2,33,1,2
171,961,1,1,34,0,2
171,1060,1,2,34,1,2
171,907,1,1,35,0,2
171,1021,1,2,35,1,2
171,856,1,1,36,0,2
171,1100,1,2,36,1,2
171,853,1,1,37,0,2
171,959,1,2,37,1,2
171,874,1,1,38,0,2
171,934,1,2,38,1,2
171,1024,1,1,39,0,2
171,1113,1,2,39,1,2
171,850,1,1,40,0,2
171,1052,1,2,40,1,2
171,1115,1,1,41,0,2
171,1110,1,2,41,1,2
171,883,1,1,42,0,2
171,972,1,2,42,1,2
171,968,1,1,43,0,2
171,1003,1,2,43,1,2
171,872,1,1,44,0,2
171,991,1,2,44,1,2
171,963,1,1,45,0,2
171,1084,1,2,45,1,2
171,903,1,1,46,0,2
171,971,1,2,46,1,2
171,919,1,1,47,0,2
171,922,1,1,48,0,2
171,1068,1,2,48,1,2
171,1092,1,1,49,0,2
171,890,1,2,49,1,2
171,994,1,1,50,0,2
171,1073,1,2,50,1,2
171,934,1,1,51,0,2
171,992,1,2,51,1,2
171,909,1,1,52,0,2
171,886,1,2,52,1,2
171,873,1,1,53,0,2
171,1140,1,2,53,1,2
171,1013,1,1,54,0,2
171,947,1,2,54,1,2
171,979,1,1,55,0,2
171,907,1,2,55,1,2
171,928,1,1,56,0,2
171,915,1,2,56,1,2
171,883,1,1,57,0,2
171,989,1,2,57,1,2
171,883,1,1,58,0,2
171,1245,1,2,58,1,2
171,933,1,1,59,0,2
171,1002,1,1,60,0,2
171,845,1,2,60,1,2
171,883,1,1,61,0,2
171,972,1,2,61,1,2
171,906,1,1,62,0,2
171,915,1,2,62,1,2
